Country,Year,Key_Indicator,Sector,Emissions_MT_CO2,Population_Millions,GDP_USD_Billions,Climate_Policy,Latitude,Longitude,Event,Source_Credibility
CountryJ,2015,Greenhouse Gases,Industry,346.04151079395234,231.83141314849468,1412.1831251609055,Emission Reduction,26.03313773682161,-22.661756582684333,Storm Surge,0.6959476585171784
CountryF,2021,Greenhouse Gases,Forestry,111.39630421995656,298.2540881204448,2217.9321915720902,Air Quality Act,37.616900672775145,93.56216748713166,Cold Snap,0.6709299226966509
CountryE,2021,Air Quality Index,Transportation,890.6029277909759,8.268173015321354,548.2888400985478,Wildlife Conservation,12.525373541614107,-64.52817747762576,Wildfire,0.7547539398253039
CountryF,2019,Extreme Weather Events,Forestry,706.7210518880356,220.40116872664962,3758.355702756599,Renewable Target,12.19405441843718,125.06766716991979,Drought,0.6198941997493359
CountryA,2000,Sea Level Rise,Marine,1425.679372967081,173.67784820111424,161.7223662317561,Paris Agreement,46.01866063661014,29.56407208137429,Cold Snap,0.9424730626351268
CountryE,2009,Greenhouse Gases,Public Services,137.8771161866192,133.04539194388224,3257.9768014509104,Emission Reduction,32.22399889888955,76.31972457949604,Drought,0.8059517447457487
CountryI,2007,Sea Level Rise,Residential,1043.8232479967082,42.633201498554406,996.0361810988749,Air Quality Act,22.81461876846088,-107.74411626608024,Heatwave,0.7949332320824614
CountryJ,2017,CO2 Emissions,Transportation,86.20102207408289,125.68011884728848,1238.7798264506243,Emission Reduction,19.520674801245512,-82.30094996269509,Landslide,0.8295286979649019
CountryB,2000,Sea Level Rise,Transportation,298.5795562302869,109.54126898090992,3214.596793336196,Coastal Protection Law,43.4976745429609,67.18495498889283,Landslide,0.7739582767220223
CountryA,2001,Renewable Energy Use,Residential,707.6895498881095,94.33481724872894,4965.422982336245,Air Quality Act,10.020077201266993,-124.28350426977586,Storm Surge,0.6112222309830895
CountryJ,2000,Water Scarcity,Forestry,709.5650420641589,220.60948888005126,3910.8156964554983,Carbon Tax,50.29455845984271,82.38827633238353,Cold Snap,0.8143089510941388
CountryI,2000,Greenhouse Gases,Marine,1044.2657872537836,211.71402877885782,1206.6141978946207,Paris Agreement,13.962480306496442,-126.37325514010303,Hurricane,0.8506608569347507
CountryJ,2008,Sea Level Rise,Agriculture,1369.8089005582472,178.76092683936892,962.5212997015556,Paris Agreement,19.57448074540597,40.85089815593108,Drought,0.7458621712184186
CountryI,2012,Air Quality Index,Residential,976.5966304266352,281.9061199215448,4344.541064311585,Reforestation Act,29.31181976495448,-35.07558073973047,Drought,0.8650534502249174
CountryI,2000,Temperature Change,Public Services,1432.6258918846877,108.20704333335206,2276.501344815371,Emission Reduction,34.24293698580518,28.988661706991763,Hurricane,0.6794504547684472
CountryF,2012,Renewable Energy Use,Industry,1328.3426778230967,76.92157162450297,771.5587338579618,Climate Adaptation Plan,27.74975579069709,50.96816581716956,Typhoon,0.6774468068731644
CountryH,2019,Renewable Energy Use,Forestry,897.5247035196459,198.49147736402787,4324.8359742774965,Paris Agreement,26.035608249214693,-40.95644301156091,Cold Snap,0.6564959456906508
CountryA,2021,Extreme Weather Events,Residential,1258.9983288322996,63.65014797653387,4098.85252927988,Paris Agreement,58.19580060365942,-101.92976349118275,Hurricane,0.7301981659262067
CountryJ,2006,Sea Level Rise,Residential,981.7375349692693,97.92809961911026,4921.1411830961015,Coastal Protection Law,42.07898406216971,-111.89207438545094,Landslide,0.8964542123861792
CountryD,2001,Extreme Weather Events,Transportation,163.90885483940434,71.25771982209103,4557.744064892151,Sustainable Agriculture,11.17164776836941,23.123365866262446,Drought,0.8897692217521724
CountryA,2005,Extreme Weather Events,Industry,1123.8188487262894,25.40030247695786,4273.772659436654,Coastal Protection Law,31.50879542221566,5.370391970869008,Landslide,0.7339884727872263
CountryH,2006,Temperature Change,Industry,187.617239837652,249.11212878252365,357.61454927391543,Coastal Protection Law,53.75043498719851,62.97226237149445,Cold Snap,0.8061915575930827
CountryA,2013,CO2 Emissions,Public Services,911.420031826083,80.08946016189005,611.6353105407784,Sustainable Agriculture,25.0728093205334,2.531232601023646,Wildfire,0.8522857107662205
CountryC,2017,Sea Level Rise,Industry,1068.8282984944317,144.5431134861911,2888.017652090202,Emission Reduction,14.727817238719412,-20.164094591971434,Wildfire,0.684422371119808
CountryD,2014,Deforestation Rate,Residential,146.4650319057401,17.778005610022024,2704.248306780922,Air Quality Act,47.91923857949589,-26.497333658579976,Storm Surge,0.6588493800631614
CountryH,2001,Greenhouse Gases,Agriculture,384.65224819347105,211.3051425445297,2344.019750998724,Renewable Target,40.300691596804064,-123.12380532460647,Landslide,0.9402335976243088
CountryF,2009,Extreme Weather Events,Energy,1377.7247367793923,102.5154956803558,2044.2676945314627,Climate Adaptation Plan,38.515625391325194,-42.75512755886915,Landslide,0.8161450596233665
CountryJ,2022,Water Scarcity,Forestry,943.6560137376997,224.69733470961694,2212.9313758352114,Paris Agreement,12.678827980370396,123.7652409563685,Landslide,0.9434955026417824
CountryG,2011,Biodiversity Loss,Energy,407.1147272752708,126.65890283802051,2889.5598772604967,Reforestation Act,17.02495048977587,97.1244498190431,Typhoon,0.7182145954962802
CountryH,2016,Water Scarcity,Residential,1051.4856681646097,62.74790388965926,110.17493624039791,Climate Adaptation Plan,41.12746981065569,-44.36170257110341,Landslide,0.846061094990946
CountryB,2007,Temperature Change,Energy,915.3258089444499,156.3866492732006,1377.4729932509758,Air Quality Act,20.39119207294179,22.82680531725677,Wildfire,0.6779112727894332
CountryJ,2010,Temperature Change,Residential,777.2847648810251,43.498845093044736,2639.570631374684,Sustainable Agriculture,35.203503987421215,90.29715383922843,Typhoon,0.6914200599458695
CountryH,2002,Air Quality Index,Energy,1465.4711137327213,134.95905216253345,3638.8588835008663,Climate Adaptation Plan,37.24408430146967,-15.268672444982144,Storm Surge,0.7791657424443683
CountryC,2005,CO2 Emissions,Industry,1041.007977240888,98.60511583904353,953.367792737442,Paris Agreement,24.175359513546972,-125.33095542496075,Heatwave,0.7118663439278249
CountryG,2008,Greenhouse Gases,Marine,594.3896090184734,274.02807733889176,2779.7177515584212,Climate Adaptation Plan,57.42125777707464,-110.62727992715358,Flood,0.6586675473442045
CountryC,2005,Extreme Weather Events,Industry,1210.1064765114586,22.973972907612385,3600.8524510403304,Renewable Target,52.12320534177876,2.702107550663726,Storm Surge,0.6920082456962641
CountryG,2008,Water Scarcity,Industry,1332.6457747357222,209.7351371611939,2278.675523778133,Sustainable Agriculture,46.118675381639925,122.05423767572836,Cyclone,0.6125119380630526
CountryB,2006,Biodiversity Loss,Public Services,231.56981129940556,58.911593966293594,232.69755498325014,Climate Adaptation Plan,13.899693320470455,50.234480976905616,Typhoon,0.8465482675171203
CountryJ,2008,Temperature Change,Transportation,340.8018178756364,99.11829692801075,2301.41397648162,Paris Agreement,15.306500965450972,-111.56179022597192,Wildfire,0.7722408299800515
CountryF,2017,Temperature Change,Transportation,363.5291632352806,127.57664860330945,1552.5799499463503,Paris Agreement,34.639067293247784,-80.76617229411568,Wildfire,0.6329850732415839
CountryC,2011,CO2 Emissions,Energy,1052.2571236104836,272.8644513656174,4655.283077736509,Climate Adaptation Plan,18.035667459549284,70.544017236381,Cold Snap,0.6600928975949719
CountryC,2007,Biodiversity Loss,Residential,924.4073548272609,76.56058849177842,710.605589823804,Emission Reduction,58.9132731764737,88.77433758862364,Drought,0.6358870883394254
CountryI,2007,Biodiversity Loss,Public Services,947.5377688129529,31.936096750677716,3297.1321819854375,Reforestation Act,17.92601170137047,30.600592409033624,Landslide,0.8144074828965567
CountryG,2017,CO2 Emissions,Industry,1414.1212845497764,99.01343317720446,358.32685503905566,Wildlife Conservation,34.3733917731987,37.55002410375232,Wildfire,0.6329736272643728
CountryE,2019,Temperature Change,Public Services,1175.0717225705937,35.87941130798234,2286.2351452822127,Coastal Protection Law,28.20605284207527,-122.63226290031999,Landslide,0.8639988165623256
CountryJ,2014,Greenhouse Gases,Energy,235.5085405420856,42.93596335836299,2814.499487378395,Sustainable Agriculture,41.9693210727049,85.4178674911922,Hurricane,0.6071788217621369
CountryG,2006,Sea Level Rise,Transportation,553.8852695165125,174.28592640263287,1559.9791634526407,Wildlife Conservation,16.451820444471245,74.95155412441571,Drought,0.6872815257985622
CountryI,2010,Sea Level Rise,Marine,681.3207869548166,22.96607026435053,2329.870614049884,Air Quality Act,31.515821402119546,-62.65086253312974,Hurricane,0.9117333365621675
CountryA,2019,CO2 Emissions,Forestry,624.1443036840271,14.12461001110198,901.4135931979181,Air Quality Act,23.735251640357184,54.25594719103182,Landslide,0.8514859613427861
CountryG,2015,Biodiversity Loss,Energy,1020.4974832847248,215.75215993379683,1590.2068623933772,Paris Agreement,54.387576233584404,-74.13780232950049,Typhoon,0.6255389165239906
CountryF,2003,Extreme Weather Events,Public Services,1343.2449997220158,111.68589297810813,3143.4209920599947,Air Quality Act,12.029285606734755,-119.51415812660662,Cyclone,0.8873941365698128
CountryJ,2005,CO2 Emissions,Marine,493.7746221080426,41.985728023992614,1578.82027371966,Emission Reduction,55.686374700322965,-77.70449892650191,Drought,0.7725622925390716
CountryI,2021,Greenhouse Gases,Forestry,850.2218478107192,79.81576740361393,4508.7410842034715,Reforestation Act,51.64970692765002,-83.55649204388213,Typhoon,0.8963740595090902
CountryA,2002,CO2 Emissions,Agriculture,1194.6436617746992,194.4155196689577,3179.19409244085,Air Quality Act,24.878535822040774,-42.18552084893972,Wildfire,0.8102589210576376
CountryD,2008,Renewable Energy Use,Energy,653.5161853257565,86.2832873065511,2249.3801903363237,Renewable Target,49.464532733855236,-21.203130734380892,Cyclone,0.8386415612115006
CountryI,2009,Water Scarcity,Energy,293.771286178979,150.88373191052034,289.9089842154941,Reforestation Act,11.560678016937377,2.220111789404058,Heatwave,0.9477255461384978
CountryD,2013,Biodiversity Loss,Agriculture,738.678899632435,40.90011548436832,2547.786842502889,Emission Reduction,58.34327751466968,-6.043992367834676,Wildfire,0.6813174410734063
CountryJ,2010,Air Quality Index,Agriculture,130.0726550773913,178.48762309360686,3847.4035864129373,Wildlife Conservation,36.32974712948946,-59.62460244902476,Flood,0.8183809511664859
CountryC,2017,Air Quality Index,Energy,1416.4560083033014,98.2429167337629,1401.2322302608268,Reforestation Act,25.164051303272263,-122.41562617074064,Storm Surge,0.7611124865200893
CountryI,2021,Biodiversity Loss,Agriculture,158.4907475327109,189.95568818597138,4053.19049127896,Reforestation Act,28.129160629733853,27.326421781659178,Drought,0.613808183522942
CountryB,2011,Greenhouse Gases,Industry,685.7622371133383,243.47649027968674,1333.8531536493192,Wildlife Conservation,13.320267673024869,-27.106344239687857,Flood,0.6050647245260028
CountryD,2022,Renewable Energy Use,Forestry,818.327828578363,185.43569372004777,4136.357300958922,Emission Reduction,59.46747570210196,-52.345239079237075,Landslide,0.6417300022362505
CountryF,2011,Renewable Energy Use,Forestry,1478.690556816564,92.2455309655311,517.8148738972193,Air Quality Act,11.964597257534622,95.4046711359332,Drought,0.8271821091884918
CountryB,2012,Temperature Change,Forestry,290.7316442821481,80.44439195674862,4344.300173458245,Paris Agreement,42.745356157392955,64.15326002752155,Storm Surge,0.7985070807696872
CountryH,2024,Water Scarcity,Industry,215.92570198791992,101.58918282636716,2546.013609573319,Sustainable Agriculture,32.13679638532292,93.01904257683498,Drought,0.7937003464073046
CountryH,2012,Sea Level Rise,Residential,62.62391324068819,53.56305140476893,1553.0341891392839,Wildlife Conservation,57.44581090943576,-1.3044733747601356,Typhoon,0.611149866884891
CountryA,2018,Deforestation Rate,Agriculture,275.57858346048835,58.44569600075592,1399.054927034229,Wildlife Conservation,22.29998701533976,-95.95787444703785,Hurricane,0.7642560487260024
CountryC,2018,Greenhouse Gases,Marine,350.545819648118,238.25387506054952,2216.851738758777,Wildlife Conservation,36.60434119690056,51.01757339153082,Cold Snap,0.923617986244885
CountryJ,2022,Deforestation Rate,Agriculture,964.3423652954839,118.49611006969627,4995.34254070786,Wildlife Conservation,34.11781042913765,-76.42081721633444,Typhoon,0.7391571542587263
CountryI,2013,Deforestation Rate,Energy,368.5748460675306,133.61857826832284,1179.6042278441546,Sustainable Agriculture,45.14332220250507,-15.28028603615364,Storm Surge,0.8187228644259597
CountryE,2003,Biodiversity Loss,Transportation,79.75518135752155,180.2445923422093,605.7615795070981,Sustainable Agriculture,13.400511597621026,-113.09979487328899,Drought,0.8729365364681002
CountryF,2012,Air Quality Index,Public Services,1248.5966009786086,178.94778106970656,2966.6723267214434,Air Quality Act,19.68945650116774,84.58018462997543,Typhoon,0.8743738476996605
CountryD,2007,Air Quality Index,Public Services,580.1137664557518,24.87617709896809,2493.85808555726,Climate Adaptation Plan,20.72824100464249,-97.25543332764985,Hurricane,0.7817480288383449
CountryJ,2022,Sea Level Rise,Forestry,562.8601955420642,250.30453196961136,2668.561728210206,Climate Adaptation Plan,46.907537742084486,104.80535183282052,Flood,0.9002831808908176
CountryB,2020,Biodiversity Loss,Agriculture,488.5945922934935,57.311333201062126,3367.983546030364,Carbon Tax,19.456934816337004,94.69995658800485,Typhoon,0.7369823326773114
CountryH,2022,Deforestation Rate,Marine,1464.2912518623102,218.3061326346523,1409.0059423661817,Wildlife Conservation,38.67458819454883,-9.208481245796023,Landslide,0.9110426251746794
CountryF,2018,Extreme Weather Events,Energy,296.6673550984582,232.93794149780913,4562.258477381053,Wildlife Conservation,20.762191025047684,63.53573311903756,Flood,0.6840795082384408
CountryE,2011,Air Quality Index,Industry,1352.445192732191,215.89536255693753,2234.7931239992226,Reforestation Act,53.08124750419892,31.055719192719863,Storm Surge,0.6980757424466999
CountryI,2017,Greenhouse Gases,Residential,1176.3648316028375,175.79840573347283,732.5223561980628,Climate Adaptation Plan,57.109272724481926,78.79966700781367,Flood,0.6185922184696504
CountryA,2005,Greenhouse Gases,Industry,160.89593547400398,9.309654147120444,3737.263907996327,Air Quality Act,35.92464874711202,-17.730673795662867,Drought,0.878453642789799
CountryE,2017,Temperature Change,Marine,1480.7571971762306,111.31077024713535,3251.2113278274664,Paris Agreement,27.615444210458914,74.310205903531,Cyclone,0.7459693326814469
CountryF,2018,CO2 Emissions,Energy,443.4806471315653,183.42763166196144,1647.1426721717817,Carbon Tax,21.702888750874955,-9.761227563061524,Cyclone,0.6801908148689897
CountryE,2021,Extreme Weather Events,Forestry,192.9452441824979,119.29813229714891,3145.4417477668376,Carbon Tax,12.48905007615219,114.65110483912639,Heatwave,0.6811265971658028
CountryF,2004,Air Quality Index,Agriculture,1252.5056394823512,259.72656899927983,1177.3235862079866,Air Quality Act,23.42500380987477,-3.54325378546163,Landslide,0.9154899794302316
CountryF,2023,Renewable Energy Use,Energy,1074.6795238326647,96.09667122813653,2279.712860768595,Paris Agreement,42.71178899726589,-9.718989297230323,Drought,0.8918708101613628
CountryG,2008,Air Quality Index,Public Services,944.9672685229561,91.59276377530483,4507.121358619894,Reforestation Act,36.68084656546054,74.11868400651332,Storm Surge,0.7937358098750141
CountryD,2002,Temperature Change,Residential,276.1722523634531,83.4693194623341,754.3177424876721,Sustainable Agriculture,57.20206391404637,83.61019985781786,Wildfire,0.8156387801455023
CountryH,2009,Greenhouse Gases,Industry,743.8193685711448,103.17035634343468,1994.8126049385637,Coastal Protection Law,29.81386312458503,14.1671697235044,Cyclone,0.7660139496926018
CountryG,2018,Deforestation Rate,Residential,1181.8062389864601,169.43446447268522,4123.597881129702,Climate Adaptation Plan,44.69316711641973,-83.2525684912804,Storm Surge,0.7370832900075831
CountryI,2002,Renewable Energy Use,Residential,490.25471030856835,213.5695118104143,4850.505407090273,Wildlife Conservation,34.46613737375607,-8.382859951029332,Flood,0.920416908426416
CountryG,2021,Biodiversity Loss,Marine,501.9502513468101,200.4575357329416,2324.2380684668,Air Quality Act,35.62881079621059,121.69885075651638,Typhoon,0.6439644462321057
CountryC,2014,Water Scarcity,Marine,54.55431376977707,243.27675689453648,2584.2981387024024,Climate Adaptation Plan,23.388715730205874,65.77641019018813,Cyclone,0.7464563764006797
CountryC,2000,Deforestation Rate,Agriculture,302.65293238580034,266.34462867174034,2903.6426127404716,Wildlife Conservation,32.747538842099985,80.90227700857437,Drought,0.7205966677957564
CountryH,2006,Water Scarcity,Marine,1319.3381564266597,245.74331749128862,4668.505894005183,Coastal Protection Law,33.539249850635365,-121.46537030699757,Cyclone,0.7743527520879019
CountryE,2011,Extreme Weather Events,Marine,690.5324128746753,10.5888939954346,4305.213275787446,Coastal Protection Law,45.332126087446696,-8.35653971511843,Hurricane,0.7601711560908112
CountryD,2016,CO2 Emissions,Energy,1477.1400238899291,222.09579629783667,935.9455106460573,Sustainable Agriculture,57.03199995930569,38.12149475096439,Hurricane,0.7816113360778785
CountryH,2020,Renewable Energy Use,Public Services,623.7765471819993,66.47787421740782,2240.1133074506674,Emission Reduction,26.466063874125215,85.80849774329943,Hurricane,0.6489716420294479
CountryF,2023,Sea Level Rise,Forestry,1087.0203594313498,44.21377259885488,2373.602098162489,Coastal Protection Law,12.110023429064922,-117.18885006847941,Landslide,0.779599525529647
CountryB,2019,Renewable Energy Use,Agriculture,458.78261221185727,193.354191515745,3966.570947078908,Climate Adaptation Plan,34.81475627503198,91.634110266887,Cyclone,0.6848465848605237
CountryD,2004,Air Quality Index,Energy,577.5239796543535,99.32424264527,3054.175124766633,Renewable Target,37.22306660745843,12.58424355289705,Heatwave,0.6645159721458669
CountryD,2003,Greenhouse Gases,Forestry,326.5526820067972,21.849563194280762,3305.6802639421635,Renewable Target,18.422027556595765,-78.69836765022441,Storm Surge,0.622691976575167
CountryF,2011,Air Quality Index,Residential,553.2404343241227,45.600771647516595,4991.179547561526,Wildlife Conservation,48.02323031380334,-47.513643723078005,Hurricane,0.8669283955646493
CountryF,2019,Air Quality Index,Energy,843.4944046099325,5.274177976638514,467.304213003064,Wildlife Conservation,59.24645542207458,-56.698316544594206,Flood,0.749604672299796
CountryA,2023,Extreme Weather Events,Transportation,1488.0706774199116,271.4509700666886,1192.7481353152916,Emission Reduction,57.288735850423045,8.023348915003709,Drought,0.8193252891591154
CountryH,2017,Deforestation Rate,Energy,1013.0924839540892,12.262305233165383,2098.6900931205796,Renewable Target,19.85530194118261,-116.56172322310573,Landslide,0.8546576701566602
CountryF,2016,Sea Level Rise,Marine,338.90663389205537,66.78945200530576,1804.1337749395473,Wildlife Conservation,53.768161995038035,-88.78059879001988,Cold Snap,0.8377608328597437
CountryC,2018,Sea Level Rise,Forestry,115.19409030774914,127.79752030293267,206.0632506002196,Coastal Protection Law,45.22468182058424,81.30019127770342,Hurricane,0.7646752516813887
CountryI,2008,Air Quality Index,Agriculture,233.21689790604037,110.18854115549163,549.7102717087616,Wildlife Conservation,32.69232819034558,-95.52296240582913,Storm Surge,0.7357644851331054
CountryB,2003,Water Scarcity,Agriculture,865.7050418459187,273.95913368926887,3436.6711278775233,Carbon Tax,37.03054971623645,-69.31696994088699,Flood,0.7315859683742323
CountryH,2020,Extreme Weather Events,Forestry,1159.482476784311,16.885238991689924,4408.689870476547,Emission Reduction,52.4800087491229,-12.1236425429191,Drought,0.8240170789255197
CountryJ,2001,Air Quality Index,Marine,1413.607850586083,156.1033387647302,2619.7123552032904,Air Quality Act,34.00674698191866,4.451430909465927,Typhoon,0.7731780242296556
CountryC,2003,CO2 Emissions,Industry,72.94359939539018,205.7414414446903,2742.0362896168017,Paris Agreement,28.660368455256343,68.53872469968124,Wildfire,0.8971962867959786
CountryE,2001,Greenhouse Gases,Energy,808.0022052647112,279.8509022359448,1349.957820878659,Reforestation Act,34.66237465129929,-13.693569066791184,Flood,0.9061456945143491
CountryF,2014,Deforestation Rate,Marine,732.7576665236063,188.0095193764977,3862.5941818051856,Paris Agreement,38.95649020175246,75.36480146924009,Heatwave,0.6596961323022814
CountryJ,2001,Biodiversity Loss,Transportation,1001.2797818647707,242.10779462347,3783.793478099556,Paris Agreement,19.453882688917442,30.770039831818934,Flood,0.6476817780410039
CountryF,2003,CO2 Emissions,Public Services,861.3893389747458,29.69885666437778,2982.9918771665175,Sustainable Agriculture,55.045386513349534,-100.59406774980616,Flood,0.8206403241125998
CountryD,2005,Water Scarcity,Residential,1046.2067683445966,118.85215572639358,1142.05500390558,Air Quality Act,43.709347441480695,-89.35382601786196,Heatwave,0.7054290118217977
CountryC,2006,Renewable Energy Use,Forestry,1004.219747886326,115.31440467132491,575.3892693617383,Wildlife Conservation,41.66344586687445,-16.371231383059595,Typhoon,0.6064997515677846
CountryD,2009,Renewable Energy Use,Public Services,219.667001044022,266.4550238544367,414.76902169991683,Sustainable Agriculture,14.974811309031907,-26.808757796849704,Landslide,0.9110249342770342
CountryA,2018,CO2 Emissions,Energy,1209.5909747471435,49.6544955226661,3004.2107265501013,Paris Agreement,40.20869690862959,63.3215101056966,Cyclone,0.6794152685353329
CountryD,2018,Air Quality Index,Agriculture,228.68723478867102,49.80642083930593,4142.673063799721,Carbon Tax,16.048033111924617,20.991656347311476,Drought,0.9252482280900332
CountryA,2021,Biodiversity Loss,Residential,1062.8694065532488,101.92465421631054,4305.819115726532,Reforestation Act,13.934883759769953,-29.085398939415185,Flood,0.8511020578073887
CountryA,2011,Temperature Change,Public Services,653.4107830788797,21.067483973217087,2371.7481642829043,Paris Agreement,36.36554478211967,-85.60232630289974,Flood,0.8669287214690194
CountryJ,2002,Temperature Change,Industry,795.083565136067,58.82512199248456,3942.929366602913,Renewable Target,30.13927670232475,-71.02235339537125,Heatwave,0.6705115235276061
CountryF,2012,Water Scarcity,Public Services,1359.7821208447804,289.7368433709919,4739.712962071016,Air Quality Act,39.44051350781116,19.63026480195535,Storm Surge,0.6819680489658845
CountryE,2017,Air Quality Index,Transportation,1340.3314033865556,131.314262260816,1448.3335511915332,Air Quality Act,14.46110840286193,-19.90591072605396,Flood,0.782443713838423
CountryD,2007,Sea Level Rise,Agriculture,1235.8916431997927,191.44566648461876,2050.0056972657103,Air Quality Act,31.54915314236292,3.8811523037747406,Flood,0.6602349484274517
CountryC,2020,Sea Level Rise,Forestry,789.7151516616688,219.2028215066679,4664.247063723735,Emission Reduction,18.7393357522579,-85.62386682141926,Heatwave,0.7069010924390613
CountryA,2014,Deforestation Rate,Energy,1117.547724694058,113.25361506712414,1757.3317398546958,Emission Reduction,59.35500429620583,42.35562560958709,Storm Surge,0.7125118672817315
CountryF,2000,Biodiversity Loss,Forestry,793.7007305022736,48.4319869511025,4577.993822576802,Coastal Protection Law,38.05751062175872,91.66007262255144,Heatwave,0.6558704766384674
CountryB,2002,Biodiversity Loss,Residential,1310.9288195884274,65.94139978542535,4907.119825046882,Climate Adaptation Plan,44.37184304704336,-62.93572823540585,Landslide,0.6718139916883062
CountryH,2007,Renewable Energy Use,Energy,634.0249581877049,97.41361059128005,3342.872570014681,Reforestation Act,26.270914034130392,-2.2063012837250824,Flood,0.8759931447028897
CountryJ,2003,Extreme Weather Events,Marine,1456.8412494015713,192.64018400390657,4102.762418570424,Sustainable Agriculture,14.736945738967208,123.63710554543445,Hurricane,0.658518549091544
CountryE,2015,Water Scarcity,Industry,1401.8679994318725,122.49276198127106,3772.7732646833174,Wildlife Conservation,58.79354313917683,-43.35714745681081,Drought,0.6099600871453729
CountryG,2022,Temperature Change,Marine,1125.323798205089,7.010335880537795,3527.7178623160667,Paris Agreement,24.31295176915916,24.7120496801779,Storm Surge,0.8202742299201284
CountryJ,2009,Water Scarcity,Marine,455.1530320553044,159.4051195949042,1603.9622576080396,Climate Adaptation Plan,31.19040925867871,-106.54911794793647,Hurricane,0.9415940917873574
CountryB,2011,Sea Level Rise,Forestry,240.89770375022468,276.8464506126883,379.7622557489242,Wildlife Conservation,42.49319608512875,27.563900644655234,Heatwave,0.7159248351180925
CountryH,2013,Sea Level Rise,Residential,1289.3200026351362,244.5628952475603,1780.9534893462878,Sustainable Agriculture,11.234864884305564,-106.69573894079934,Flood,0.6415294961186883
CountryB,2013,CO2 Emissions,Industry,289.68831490004385,248.43735452159117,3367.9863274991426,Climate Adaptation Plan,50.51295652586435,119.40121318419372,Heatwave,0.7996355638786358
CountryD,2001,Deforestation Rate,Public Services,1288.6781440461368,239.54211519380868,602.3930713162267,Wildlife Conservation,36.82890950143101,56.07228953880096,Cyclone,0.9172239738834761
CountryA,2022,Biodiversity Loss,Energy,761.6092597329226,100.50059355507499,158.39811659338625,Carbon Tax,23.910859353441108,74.92154491528368,Cyclone,0.8744216229399675
CountryE,2004,Greenhouse Gases,Energy,639.5073365217511,230.73218095754564,784.4926257543993,Emission Reduction,13.080399264623463,53.067133800625584,Landslide,0.8178805539444506
CountryI,2004,Water Scarcity,Transportation,1359.6266293099222,47.23260055430193,3607.106039412897,Sustainable Agriculture,18.124920773722074,23.329549379881087,Flood,0.7102697738126598
CountryA,2005,Sea Level Rise,Agriculture,925.583924683403,199.0262634464063,4866.689138116575,Reforestation Act,54.751692942671845,-13.022676917768607,Flood,0.789658060646677
CountryI,2012,Extreme Weather Events,Transportation,886.0903103380908,194.26272717207334,4917.01702811262,Renewable Target,44.301211196794554,93.17707873787623,Hurricane,0.6319356944564893
CountryH,2008,Renewable Energy Use,Public Services,860.2106197053766,12.543090731471727,2520.497830786921,Carbon Tax,22.49508608184449,118.77727356119638,Cold Snap,0.8376308984982345
CountryF,2021,Temperature Change,Transportation,588.1957982283205,237.45118940932483,4359.826274862502,Emission Reduction,13.280038247251476,-0.2505950449388479,Flood,0.8537836066141777
CountryG,2014,Deforestation Rate,Energy,1189.1825001172344,271.4581910030635,3710.44963318237,Air Quality Act,44.53076561933182,112.19911278036813,Landslide,0.9377610680184716
CountryC,2013,Extreme Weather Events,Forestry,416.55774382287086,83.88750714927176,2555.0971612245567,Emission Reduction,38.620386298388254,21.666556597014562,Storm Surge,0.691139075560775
CountryA,2023,Deforestation Rate,Marine,1411.3976920598489,244.65526363491452,2906.526611479925,Climate Adaptation Plan,30.22597622291175,9.979888593072644,Storm Surge,0.6064597466650579
CountryE,2006,CO2 Emissions,Residential,1346.2785473180932,29.30976169927472,772.4130184226683,Coastal Protection Law,28.180572459503193,-11.834489431607267,Heatwave,0.7909629625495027
CountryB,2024,Greenhouse Gases,Marine,539.3464722286024,181.9905181870145,4694.541157021301,Carbon Tax,20.840713796455415,-75.58518200216884,Hurricane,0.847376676538885
CountryE,2019,Sea Level Rise,Marine,1107.7224662559124,148.26582527361177,1824.4558765857062,Air Quality Act,43.48056282687588,-129.03288818730462,Typhoon,0.8766426165590457
CountryH,2001,Renewable Energy Use,Industry,881.1736319519076,166.047442326155,2286.1313566401304,Climate Adaptation Plan,58.53340138969352,-67.20838101742407,Wildfire,0.6678086265586837
CountryI,2006,Extreme Weather Events,Energy,539.5914878988901,278.2305345558818,3391.1351318897036,Sustainable Agriculture,18.785762291841294,2.528024616926956,Heatwave,0.6916135041629583
CountryB,2005,Deforestation Rate,Public Services,1483.3563895933978,262.0379979378218,1736.1221104801143,Reforestation Act,39.85583100077517,-31.210412412464336,Flood,0.7794068238435536
CountryC,2016,Biodiversity Loss,Public Services,86.5941514799831,236.59967888572834,1345.8698888457595,Emission Reduction,31.20925278729881,-13.393840719315207,Heatwave,0.7157102834895006
CountryC,2024,CO2 Emissions,Residential,416.33674440086565,85.74104501511944,3192.142027024081,Sustainable Agriculture,32.33443608723324,124.9685370866529,Typhoon,0.9011790203056057
CountryA,2024,Biodiversity Loss,Forestry,804.1073886111681,273.98649546239704,222.4220031810623,Air Quality Act,22.70736400639072,-38.92918362597483,Wildfire,0.7658160538085521
CountryH,2001,Renewable Energy Use,Industry,806.8318550439176,33.7647692768432,3631.5530489307266,Climate Adaptation Plan,51.25674378307095,-12.432435766371952,Typhoon,0.879852525435701
CountryF,2002,Extreme Weather Events,Agriculture,903.952958671068,256.7321188848424,2618.7145123948976,Coastal Protection Law,34.262780207362056,-95.2859566482669,Typhoon,0.8032169161688238
